5.5,4,0.1,2.5e-08,2.615,0.38402,1.0794e-16,-0.032258,31
5.5,4,0.2,2.5e-08,2.6339,0.38175,-2.9294e-17,-0.032258,31
6,2,0.1,2.5e-08,3.757,0.30079,0.062152,-0.032258,31
6,2,0.2,2.5e-08,3.4651,0.3234,0.029017,-0.032258,31
6,3,0.1,2.5e-08,2.7287,0.3711,-1.894e-16,-0.032258,31
6,3,0.2,2.5e-08,2.7398,0.37126,6.2396e-17,-0.032258,31
6,4,0.1,2.5e-08,2.5841,0.38758,1.521e-16,-0.032258,31
6,4,0.2,2.5e-08,2.5971,0.38598,1.8554e-16,-0.032258,31
6.5,2,0.1,2.5e-08,3.2755,0.33472,0.019894,-0.032258,31
6.5,2,0.2,2.5e-08,3.0257,0.34809,0.03112,-0.032258,31
6.5,3,0.1,2.5e-08,2.671,0.37846,-1.2102e-17,-0.032258,31
6.5,3,0.2,2.5e-08,2.6761,0.37672,-6.8742e-17,-0.032258,31
6.5,4,0.1,2.5e-08,2.5521,0.39229,1.5074e-16,-0.032258,31
6.5,4,0.2,2.5e-08,2.5743,0.38896,-1.5565e-16,-0.032258,31
7,2,0.1,2.5e-08,3.071,0.34744,0.020831,-0.032258,31
7,2,0.2,2.5e-08,2.9935,0.35202,0.0090823,-0.032258,31
7,3,0.1,2.5e-08,2.6364,0.38092,2.0926e-16,-0.032258,31
7,3,0.2,2.5e-08,2.6362,0.38132,8.349e-17,-0.032258,31
7,4,0.1,2.5e-08,2.5811,0.38781,-4.2264e-16,-0.032258,31
7,4,0.2,2.5e-08,2.5667,0.39023,-9.417e-17,-0.032258,31
7.5,2,0.1,2.5e-08,2.8561,0.36172,0.0032902,-0.032258,31
7.5,2,0.2,2.5e-08,2.8498,0.36138,0.0055975,-0.032258,31
7.5,3,0.1,2.5e-08,2.6164,0.38374,-2.0454e-16,-0.032258,31
7.5,3,0.2,2.5e-08,2.6315,0.38193,-5.4359e-17,-0.032258,31
7.5,4,0.1,2.5e-08,2.5356,0.39463,1.3058e-16,-0.032258,31
7.5,4,0.2,2.5e-08,2.5471,0.393,1.4645e-16,-0.032258,31
8,2,0.1,2.5e-08,2.8383,0.36473,0.011811,-0.032258,31
8,2,0.2,2.5e-08,2.7948,0.36617,0.0049896,-0.032258,31
8,3,0.1,2.5e-08,2.5679,0.39008,-1.4326e-16,-0.032258,31
8,3,0.2,2.5e-08,2.6362,0.38039,-9.2747e-17,-0.032258,31
8,4,0.1,2.5e-08,2.5208,0.39687,-2.1547e-16,-0.032258,31
8,4,0.2,2.5e-08,2.5662,0.38984,-1.7414e-16,-0.032258,31
